team1_points,team2_points,period,clock_minutes,clock_seconds,action_team,action_player_number,action_player_name,action_description,assist_player,shot_value,shot_outcome,seconds_remaining_period,seconds_remaining_game,pbp-team1_1,pbp-team1_2,pbp-team1_3,pbp-team1_4,pbp-team1_5,pbp-team2_1,pbp-team2_2,pbp-team2_3,pbp-team2_4,pbp-team2_5,game_id
44,29,2,1,42,pbp-team2,0,Mantas Juzenas,Free throw 1 of 1 made BC ZALGIRIS KAUNAS - trail by 15,NA,NA,1,102,1302,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Aleksas Bieliauskas,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,1,23,pbp-team1,5,Curtis Jones,3pt jump shot missed,NA,3,1,83,1283,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,1,19,pbp-team1,33,Omaha Biliew,Offensive rebound,NA,NA,NA,79,1279,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,1,17,pbp-team1,33,Omaha Biliew,Turnover - ball handling,NA,NA,NA,77,1277,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,1,17,pbp-team2,8,Domantas Sarauskas,Steal,NA,NA,NA,77,1277,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,1,4,pbp-team2,25,Mantas Laurencikas,2pt jump shot missed,NA,2,1,64,1264,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,54,pbp-team1,5,Curtis Jones,Defensive rebound,NA,NA,NA,54,1254,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,52,pbp-team1,4,Demarion Watson,3pt jump shot missed,NA,3,1,52,1252,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,46,pbp-team2,12,Nedas Montvila,Defensive rebound,NA,NA,NA,46,1246,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,35,pbp-team2,25,Mantas Laurencikas,Turnover - bad pass,NA,NA,NA,35,1235,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,35,pbp-team1,33,Omaha Biliew,Steal,NA,NA,NA,35,1235,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,12,pbp-team1,3,Tamin Lipsey,2pt jump shot missed,NA,2,1,12,1212,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,7,pbp-team1,4,Demarion Watson,Offensive rebound,NA,NA,NA,7,1207,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,7,pbp-team1,4,Demarion Watson,2pt lay up missed,NA,2,1,7,1207,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
44,29,2,0,6,pbp-team1,4,Demarion Watson,Offensive rebound,NA,NA,NA,6,1206,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
46,29,2,0,6,pbp-team1,4,Demarion Watson,2pt lay up made IOWA STATE UNIVERSITY - lead by 17,NA,2,1,6,1206,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
46,29,2,0,0,NA,NA,NA,Period end,NA,NA,NA,0,1200,Curtis Jones,Demarion Watson,Milan Momcilovic,Omaha Biliew,Tamin Lipsey,Domantas Sarauskas,Emilis Bartninkas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,game_2
48,29,3,9,48,pbp-team1,0,Tre King,2pt driving layup made IOWA STATE UNIVERSITY - lead by 19,Keshon Gilbert,2,1,588,1188,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
48,29,3,9,44,pbp-team2,11,Emilis Bartninkas,Personal foul,NA,NA,NA,584,1184,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
48,29,3,9,44,pbp-team1,0,Tre King,Foul drawn,NA,NA,NA,584,1184,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
49,29,3,9,44,pbp-team1,0,Tre King,Free throw 1 of 1 made IOWA STATE UNIVERSITY - lead by 20,NA,NA,1,584,1184,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
49,29,3,9,27,pbp-team2,24,Dominykas Butka,Turnover - out of bounds,NA,NA,NA,567,1167,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,9,14,pbp-team1,5,Curtis Jones,3pt jump shot made IOWA STATE UNIVERSITY - lead by 23,Keshon Gilbert,3,1,554,1154,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,8,49,pbp-team2,0,Mantas Juzenas,2pt jump shot missed,NA,2,1,529,1129,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,8,46,pbp-team1,0,Tre King,Defensive rebound,NA,NA,NA,526,1126,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,8,40,pbp-team1,10,Keshon Gilbert,Turnover - bad pass,NA,NA,NA,520,1120,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,8,40,pbp-team2,11,Emilis Bartninkas,Steal,NA,NA,NA,520,1120,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,8,33,pbp-team2,13,Dovydas Butka,Turnover - bad pass,NA,NA,NA,513,1113,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,8,33,pbp-team1,0,Tre King,Steal,NA,NA,NA,513,1113,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Mantas Juzenas,game_2
52,29,3,8,9,pbp-team1,0,Tre King,Offensive foul,NA,NA,NA,489,1089,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,8,9,pbp-team1,0,Tre King,Turnover - offensive,NA,NA,NA,489,1089,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,8,9,pbp-team2,12,Nedas Montvila,Foul drawn,NA,NA,NA,489,1089,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,7,48,pbp-team2,13,Dovydas Butka,Turnover - bad pass,NA,NA,NA,468,1068,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,7,45,pbp-team1,10,Keshon Gilbert,3pt jump shot missed,NA,3,1,465,1065,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,7,38,pbp-team2,13,Dovydas Butka,Defensive rebound,NA,NA,NA,458,1058,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,7,37,pbp-team1,5,Curtis Jones,Personal foul,NA,NA,NA,457,1057,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,7,37,pbp-team2,11,Emilis Bartninkas,Foul drawn,NA,NA,NA,457,1057,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,7,29,pbp-team2,11,Emilis Bartninkas,3pt jump shot missed,NA,3,1,449,1049,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,29,3,7,23,pbp-team2,23,Aleksas Bieliauskas,Offensive rebound,NA,NA,NA,443,1043,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,31,3,7,23,pbp-team2,23,Aleksas Bieliauskas,2pt lay up made BC ZALGIRIS KAUNAS - trail by 21,NA,2,1,443,1043,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,31,3,7,4,pbp-team2,23,Aleksas Bieliauskas,Personal foul,NA,NA,NA,424,1024,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
52,31,3,7,4,pbp-team1,3,Tamin Lipsey,Foul drawn,NA,NA,NA,424,1024,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
53,31,3,7,4,pbp-team1,3,Tamin Lipsey,Free throw 1 of 2 made IOWA STATE UNIVERSITY - lead by 22,NA,NA,1,424,1024,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
54,31,3,7,4,pbp-team1,3,Tamin Lipsey,Free throw 2 of 2 made IOWA STATE UNIVERSITY - lead by 23,NA,NA,1,424,1024,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
54,31,3,6,50,pbp-team2,12,Nedas Montvila,Turnover - ball handling,NA,NA,NA,410,1010,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
54,31,3,6,50,pbp-team1,5,Curtis Jones,Steal,NA,NA,NA,410,1010,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
56,31,3,6,45,pbp-team1,5,Curtis Jones,2pt driving layup made IOWA STATE UNIVERSITY - lead by 25,NA,2,1,405,1005,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
56,31,3,6,28,pbp-team2,13,Dovydas Butka,Turnover - out of bounds,NA,NA,NA,388,988,Curtis Jones,Hason Ward,Keshon Gilbert,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Dominykas Butka,Dovydas Butka,Emilis Bartninkas,Nedas Montvila,game_2
56,31,3,6,23,pbp-team1,12,Robert Jones,2pt jump shot missed,NA,2,1,383,983,Hason Ward,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Dovydas Butka,Nedas Montvila,game_2
56,31,3,6,17,pbp-team1,3,Tamin Lipsey,Offensive rebound,NA,NA,NA,377,977,Hason Ward,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Dovydas Butka,Nedas Montvila,game_2
56,31,3,6,11,pbp-team2,NA,NA,Jump ball - held ball,NA,NA,NA,371,971,Hason Ward,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,31,3,6,11,pbp-team1,12,Robert Jones,Turnover - ball handling,NA,NA,NA,371,971,Hason Ward,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,31,3,6,11,pbp-team2,23,Aleksas Bieliauskas,Steal,NA,NA,NA,371,971,Hason Ward,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,31,3,6,7,pbp-team2,12,Nedas Montvila,3pt jump shot missed,NA,3,1,367,967,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,31,3,6,1,pbp-team2,23,Aleksas Bieliauskas,Offensive rebound,NA,NA,NA,361,961,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,6,0,pbp-team2,24,Dominykas Butka,3pt jump shot made BC ZALGIRIS KAUNAS - trail by 22,Aleksas Bieliauskas,3,1,360,960,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,5,48,pbp-team1,22,Milan Momcilovic,3pt jump shot missed,NA,3,1,348,948,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,5,44,pbp-team1,12,Robert Jones,Offensive rebound,NA,NA,NA,344,944,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,5,42,pbp-team1,12,Robert Jones,2pt jump shot missed,NA,2,1,342,942,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,5,37,pbp-team2,0,Mantas Juzenas,Defensive rebound,NA,NA,NA,337,937,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,5,36,pbp-team1,22,Milan Momcilovic,Personal foul,NA,NA,NA,336,936,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,5,36,pbp-team2,12,Nedas Montvila,Foul drawn,NA,NA,NA,336,936,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tamin Lipsey,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,4,51,pbp-team2,24,Dominykas Butka,3pt jump shot missed,NA,3,1,291,891,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
56,34,3,4,45,pbp-team1,0,Tre King,Defensive rebound,NA,NA,NA,285,885,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,34,3,4,42,pbp-team1,0,Tre King,3pt jump shot made IOWA STATE UNIVERSITY - lead by 25,Jackson Paveletzke,3,1,282,882,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,34,3,4,18,pbp-team2,23,Aleksas Bieliauskas,2pt jump shot missed,NA,2,1,258,858,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,34,3,4,12,pbp-team1,10,Keshon Gilbert,Defensive rebound,NA,NA,NA,252,852,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,34,3,4,4,pbp-team2,8,Domantas Sarauskas,Personal foul,NA,NA,NA,244,844,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,34,3,4,4,pbp-team1,12,Robert Jones,Foul drawn,NA,NA,NA,244,844,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,34,3,3,58,pbp-team1,22,Milan Momcilovic,3pt jump shot missed,NA,3,1,238,838,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,34,3,3,52,pbp-team2,23,Aleksas Bieliauskas,Defensive rebound,NA,NA,NA,232,832,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,37,3,3,41,pbp-team2,0,Mantas Juzenas,3pt jump shot made BC ZALGIRIS KAUNAS - trail by 22,Aleksas Bieliauskas,3,1,221,821,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,37,3,3,28,pbp-team1,10,Keshon Gilbert,2pt jump shot missed,NA,2,1,208,808,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,37,3,3,23,pbp-team1,12,Robert Jones,Offensive rebound,NA,NA,NA,203,803,Jackson Paveletzke,Keshon Gilbert,Milan Momcilovic,Robert Jones,Tre King,Aleksas Bieliauskas,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,game_2
59,37,3,2,55,pbp-team1,1,Jackson Paveletzke,Personal foul,NA,NA,NA,175,775,Demarion Watson,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tamin Lipsey,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,Nedas Raupelis,game_2
59,37,3,2,55,pbp-team2,8,Domantas Sarauskas,Foul drawn,NA,NA,NA,175,775,Demarion Watson,Jackson Paveletzke,Milan Momcilovic,Robert Jones,Tamin Lipsey,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,Nedas Raupelis,game_2
59,37,3,2,44,pbp-team2,24,Dominykas Butka,Turnover - bad pass,NA,NA,NA,164,764,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,Nedas Raupelis,game_2
59,37,3,2,44,pbp-team1,3,Tamin Lipsey,Steal,NA,NA,NA,164,764,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,2,39,pbp-team1,3,Tamin Lipsey,2pt driving layup made IOWA STATE UNIVERSITY - lead by 24,NA,2,1,159,759,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,2,21,pbp-team2,8,Domantas Sarauskas,Turnover - out of bounds,NA,NA,NA,141,741,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Dominykas Butka,Mantas Juzenas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,2,7,pbp-team1,4,Demarion Watson,2pt jump shot missed,NA,2,1,127,727,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,2,3,pbp-team1,4,Demarion Watson,Offensive rebound,NA,NA,NA,123,723,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,2,2,pbp-team1,4,Demarion Watson,3pt jump shot missed,NA,3,1,122,722,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,1,53,pbp-team1,22,Milan Momcilovic,Offensive rebound,NA,NA,NA,113,713,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,1,50,pbp-team1,3,Tamin Lipsey,2pt jump shot missed,NA,2,1,110,710,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
61,37,3,1,44,pbp-team1,22,Milan Momcilovic,Offensive rebound,NA,NA,NA,104,704,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
63,37,3,1,44,pbp-team1,22,Milan Momcilovic,2pt lay up made IOWA STATE UNIVERSITY - lead by 26,NA,2,1,104,704,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
63,37,3,1,26,pbp-team1,3,Tamin Lipsey,Personal foul,NA,NA,NA,86,686,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
63,37,3,1,26,pbp-team2,12,Nedas Montvila,Foul drawn,NA,NA,NA,86,686,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
63,37,3,1,26,pbp-team2,12,Nedas Montvila,Free throw 1 of 2 missed,NA,NA,1,86,686,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
63,37,3,1,26,pbp-team2,NA,NA,Offensive Dead Ball Rebound,NA,NA,NA,86,686,Demarion Watson,Hason Ward,Jackson Paveletzke,Milan Momcilovic,Tamin Lipsey,Domantas Sarauskas,Mantas Juzenas,Mantas Laurencikas,Nedas Montvila,Nedas Raupelis,game_2
